antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'root vegetables'}),frozenset({'other vegetables'}),0.10899847483477376,0.1934926283680732,0.047381799694966954,0.43470149253731344,2.2466049285887952,1.0,0.026291398311075295,1.4266929082333752,0.6227642658681474,0.18573136707851734,0.29907831304897603,0.339789001654889
frozenset({'salty snack'}),frozenset({'other vegetables'}),0.03782409761057448,0.1934926283680732,0.010777834265378749,0.28494623655913975,1.472646472180315,1.0,0.003459150203058135,1.1278975272446494,0.33356727991242946,0.04887044721069617,0.11339463395854002,0.17032388023437808
frozenset({'sausage'}),frozenset({'other vegetables'}),0.09395017793594305,0.1934926283680732,0.026944585663446874,0.2867965367965368,1.4822091116100575,1.0,0.008765918798973094,1.1308236895112296,0.3590656449628719,0.10343481654957065,0.11568884762908972,0.21302517328528892
frozenset({'sliced cheese'}),frozenset({'other vegetables'}),0.024504321301474327,0.1934926283680732,0.009049313675648195,0.3692946058091286,1.9085719643367207,1.0,0.0043079081406501634,1.2787386616006207,0.4880063148081783,0.04330900243309003,0.21797938075299794,0.2080314332251108
frozenset({'soft cheese'}),frozenset({'other vegetables'}),0.01708185053380783,0.1934926283680732,0.0071174377224199285,0.41666666666666663,2.153398143282536,1.0,0.003812225565242877,1.3825840656547315,0.5449260370332057,0.03498250874562718,0.27671667507144054,0.2267253459449991
frozenset({'sugar'}),frozenset({'other vegetables'}),0.03385866802236909,0.1934926283680732,0.010777834265378749,0.3183183183183183,1.6451185815347664,1.0,0.0042264315966885225,1.183114338120844,0.4058837662776059,0.04976525821596244,0.15477315439493955,0.18700992111396736
frozenset({'tropical fruit'}),frozenset({'other vegetables'}),0.10493136756481952,0.1934926283680732,0.035892221657346214,0.34205426356589147,1.7677896385551983,1.0,0.015588775548972898,1.2257961819206897,0.4852385823915939,0.13671572424477152,0.18420369165034578,0.2637754239532032
frozenset({'waffles'}),frozenset({'other vegetables'}),0.038434163701067614,0.1934926283680732,0.010066090493136757,0.2619047619047619,1.3535645472061657,1.0,0.002629363139488392,1.0926874067271266,0.2716506291635827,0.04537121906507791,0.08482518070263911,0.15696394164602256
frozenset({'whipped/sour cream'}),frozenset({'other vegetables'}),0.07168276563294357,0.1934926283680732,0.02887646161667514,0.40283687943262414,2.081923651718265,1.0,0.0150063748856643,1.3505646009513264,0.5598032334202366,0.12220309810671258,0.2595689245108243,0.27603746231221327
frozenset({'white bread'}),frozenset({'other vegetables'}),0.042094560244026434,0.1934926283680732,0.013726487036095577,0.32608695652173914,1.6852681121341588,1.0,0.005581499934480701,1.196752874034472,0.4244913844956304,0.061869844179651697,0.16440559977197483,0.1985137882976536
frozenset({'whole milk'}),frozenset({'other vegetables'}),0.25551601423487547,0.1934926283680732,0.07483477376715811,0.2928770393951452,1.5136340948246205,1.0,0.025394308582718045,1.140547566072612,0.4558034229778036,0.19999999999999996,0.12322814957781808,0.3398173951573729
frozenset({'other vegetables'}),frozenset({'whole milk'}),0.1934926283680732,0.25551601423487547,0.07483477376715811,0.38675775091960063,1.5136340948246207,1.0,0.025394308582718045,1.2140128748166512,0.4207504618057839,0.19999999999999996,0.17628550673235072,0.3398173951573729
frozenset({'yogurt'}),frozenset({'other vegetables'}),0.13950177935943062,0.1934926283680732,0.04341637010676157,0.3112244897959184,1.6084565723294046,1.0,0.016423804156482313,1.1709292210359827,0.43961274051173577,0.14992977528089887,0.14597741517181761,0.2678035218291205
frozenset({'pasta'}),frozenset({'whole milk'}),0.015048296898830707,0.25551601423487547,0.006100660904931368,0.40540540540540543,1.5866144696228262,1.0,0.0022555800603191083,1.2520867033322551,0.3753759333815078,0.02306805074971165,0.20133326443077879,0.21464062550413526
frozenset({'pastry'}),frozenset({'whole milk'}),0.08896797153024912,0.25551601423487547,0.033248601931875954,0.3737142857142857,1.4625865499403103,1.0,0.010515860451904824,1.188728991869496,0.3471664755351681,0.10682783404116301,0.15876536465446597,0.25191882212495026
frozenset({'pickled vegetables'}),frozenset({'whole milk'}),0.017895271987798677,0.25551601423487547,0.0071174377224199285,0.3977272727272727,1.5565649531526966,1.0,0.0025449091504485934,1.2361243537232256,0.36407495599958584,0.02672775868652157,0.19101990265948196,0.21279121296530767
frozenset({'pip fruit'}),frozenset({'tropical fruit'}),0.07564819522114896,0.10493136756481952,0.02043721403152008,0.2701612903225806,2.5746475681420353,1.0,0.012499345453154474,1.2263923803531753,0.6616499506646725,0.1276190476190476,0.18460028289476094,0.23246436609152288
frozenset({'pip fruit'}),frozenset({'whole milk'}),0.07564819522114896,0.25551601423487547,0.030096593797661414,0.3978494623655914,1.5570431605115762,1.0,0.010767268470691677,1.2363751906456533,0.38703558910356833,0.09996622762580208,0.19118402927691766,0.25781848366986293
frozenset({'pork'}),frozenset({'whole milk'}),0.05765124555160142,0.25551601423487547,0.022165734621250637,0.3844797178130512,1.504718672778097,1.0,0.007434918142229347,1.2095198278762913,0.35594459380803234,0.0761705101327743,0.17322562478712894,0.23561431175173053
frozenset({'pot plants'}),frozenset({'whole milk'}),0.01728520589730554,0.25551601423487547,0.006914082358922217,0.4,1.565459610027855,1.0,0.002497435442813541,1.2408066429418743,0.36756337299534403,0.0260038240917782,0.19407265774378585,0.21352964584162357
frozenset({'processed cheese'}),frozenset({'whole milk'}),0.016573462125063547,0.25551601423487547,0.007015760040671073,0.4233128834355829,1.656698053557086,1.0,0.0027809750564021657,1.290966911486333,0.40306997039114845,0.026467203682393553,0.22538680805639955,0.22538505293943886
frozenset({'sausage'}),frozenset({'rolls/buns'}),0.09395017793594305,0.18393492628368074,0.030604982206405694,0.3257575757575758,1.7710479588589043,1.0,0.013324263153419318,1.210343704837687,0.4805061943299762,0.12376644736842105,0.17378840737300746,0.24607392331272931
frozenset({'sliced cheese'}),frozenset({'rolls/buns'}),0.024504321301474327,0.18393492628368074,0.007625826131164209,0.3112033195020747,1.691920755833557,1.0,0.0031186255989459014,1.1847691732869454,0.4192286845945382,0.03797468354430379,0.15595373128618295,0.17633134465982672
frozenset({'rolls/buns'}),frozenset({'whole milk'}),0.18393492628368074,0.25551601423487547,0.05663446873411286,0.30790491984521834,1.2050317893663836,1.0,0.009636149491521126,1.0756961104226122,0.2084960861043618,0.14794156706507303,0.07036941910375884,0.264776176595908
frozenset({'root vegetables'}),frozenset({'whole milk'}),0.10899847483477376,0.25551601423487547,0.048906964921199794,0.44869402985074625,1.7560309524799398,1.0,0.021056109073738026,1.3504007322169433,0.48320226581096143,0.15496134020618554,0.2594790745127136,0.3200493627168574
frozenset({'salty snack'}),frozenset({'whole milk'}),0.03782409761057448,0.25551601423487547,0.011184544992374174,0.29569892473118276,1.1572618084883335,1.0,0.0015198823288893049,1.0570535981092608,0.1412333202040481,0.03963963963963964,0.05397417710068044,0.16973565416821773
frozenset({'sliced cheese'}),frozenset({'sausage'}),0.024504321301474327,0.09395017793594305,0.007015760040671073,0.2863070539419087,3.047434930215013,1.0,0.00471357469419804,1.2695232971944053,0.6887320879897763,0.06295620437956205,0.21230275788561015,0.18049118930861668
frozenset({'sausage'}),frozenset({'soda'}),0.09395017793594305,0.17437722419928825,0.024300965937976614,0.25865800865800864,1.483324498630621,1.0,0.007918194696477646,1.1136867807881132,0.35962556738439494,0.09958333333333333,0.10208146738319152,0.19900830462054953
frozenset({'sausage'}),frozenset({'whole milk'}),0.09395017793594305,0.25551601423487547,0.0298932384341637,0.3181818181818182,1.2452519625221574,1.0,0.005887463431314192,1.0919098457888492,0.21737178767815055,0.09354120267260578,0.08417347470884752,0.21758673081792856
frozenset({'semi-finished bread'}),frozenset({'whole milk'}),0.017691916624300967,0.25551601423487547,0.0071174377224199285,0.4022988505747126,1.5744565043383598,1.0,0.002596869702402813,1.2455789761839582,0.37143152882724345,0.02674818494459304,0.19716050196698964,0.21507700188902762
frozenset({'sliced cheese'}),frozenset({'whole milk'}),0.024504321301474327,0.25551601423487547,0.010777834265378749,0.4398340248962655,1.7213560027277242,1.0,0.004516587754895272,1.3290417819955187,0.4295894446607745,0.04003021148036253,0.24757820743714437,0.2410073427306636
frozenset({'sliced cheese'}),frozenset({'yogurt'}),0.024504321301474327,0.13950177935943062,0.008032536858159633,0.3278008298755186,2.3497967651791,1.0,0.004614140434608767,1.280123896138131,0.5888609178204731,0.0514993481095176,0.2188256128826333,0.19269050240131616
frozenset({'specialty bar'}),frozenset({'soda'}),0.027351296390442297,0.17437722419928825,0.007219115404168785,0.26394052044609667,1.5136180866398605,1.0,0.0024496722613514457,1.12167942772925,0.34887350445975046,0.037114479874542604,0.10847968209203951,0.15266996867785884
frozenset({'soft cheese'}),frozenset({'whole milk'}),0.01708185053380783,0.25551601423487547,0.0075241484494153535,0.44047619047619047,1.7238692134235307,1.0,0.0031594620852608965,1.3305671234951162,0.4272070767364032,0.028385116992711925,0.24844077210233995,0.23496153335986206
frozenset({'specialty chocolate'}),frozenset({'whole milk'}),0.03040162684290798,0.25551601423487547,0.008032536858159633,0.26421404682274247,1.0340410467575296,1.0,0.000264434341003786,1.0118214170171467,0.03395261660011885,0.02890596414196853,0.011683303810662652,0.14782528843325743
frozenset({'sugar'}),frozenset({'whole milk'}),0.03385866802236909,0.25551601423487547,0.015048296898830707,0.4444444444444445,1.7393995666976168,1.0,0.006396864998453124,1.340071174377224,0.43998631866975374,0.05485544848035581,0.25377097939239435,0.25166909846575586
frozenset({'tropical fruit'}),frozenset({'whole milk'}),0.10493136756481952,0.25551601423487547,0.04229791560752415,0.40310077519379844,1.5775949558420244,1.0,0.015486270799146773,1.2472523917363776,0.4090454303165878,0.132949824224992,0.19823765692857245,0.2843199856868316
frozenset({'tropical fruit'}),frozenset({'yogurt'}),0.10493136756481952,0.13950177935943062,0.029283172343670564,0.27906976744186046,2.0004746084480303,1.0,0.014645059857759797,1.1935943060498222,0.5587489113559772,0.13610586011342155,0.16219439475253428,0.24449115194250456
frozenset({'waffles'}),frozenset({'whole milk'}),0.038434163701067614,0.25551601423487547,0.012709710218607015,0.3306878306878307,1.294196106173822,1.0,0.002889165899259489,1.11231204197319,0.23640562546262023,0.04519161243673173,0.10097170374417028,0.19021458784689982
frozenset({'whipped/sour cream'}),frozenset({'whole milk'}),0.07168276563294357,0.25551601423487547,0.032231825114387394,0.449645390070922,1.759754242478121,1.0,0.013915730550524943,1.3527350772278683,0.46507682580047743,0.10927266459841434,0.2607569532023379,0.28789472050302967
frozenset({'whipped/sour cream'}),frozenset({'yogurt'}),0.07168276563294357,0.13950177935943062,0.02074224707676665,0.2893617021276596,2.0742509769865394,1.0,0.010742373721565982,1.210880729643915,0.5578893112557181,0.10891617725573945,0.1741548316702744,0.21902487438744495
frozenset({'white bread'}),frozenset({'whole milk'}),0.042094560244026434,0.25551601423487547,0.01708185053380783,0.4057971014492754,1.5881474304630414,1.0,0.006326016279284349,1.252912073604722,0.38660970173017734,0.060891627401232336,0.2018593953501261,0.23632473456864883
frozenset({'yogurt'}),frozenset({'whole milk'}),0.13950177935943062,0.25551601423487547,0.05602440264361973,0.40160349854227406,1.5717351405345266,1.0,0.020379464003024997,1.244131581570951,0.4227324107307714,0.16526694661067784,0.19622649660793023,0.3104316736642926
"frozenset({'beef', 'root vegetables'})",frozenset({'other vegetables'}),0.017386883579054397,0.1934926283680732,0.007930859176410779,0.456140350877193,2.357404283172461,1.0,0.004566625373569852,1.4829329091296721,0.5859932182883343,0.039078156312625255,0.3256606594651026,0.2485641323487384
"frozenset({'beef', 'other vegetables'})",frozenset({'root vegetables'}),0.019725470259278087,0.10899847483477376,0.007930859176410779,0.40206185567010316,3.688692491152486,1.0,0.005780813002750778,1.4901232403625337,0.7435684669374122,0.06565656565656566,0.32891456698795674,0.23741152484997696
"frozenset({'beef', 'whole milk'})",frozenset({'other vegetables'}),0.02125063548551093,0.1934926283680732,0.009252669039145907,0.43540669856459324,2.2502495430282576,1.0,0.005140827724562551,1.428474920941294,0.5676681515035972,0.0450272142503711,0.29995270806641133,0.24161296567746215
"frozenset({'beef', 'other vegetables'})",frozenset({'whole milk'}),0.019725470259278087,0.25551601423487547,0.009252669039145907,0.4690721649484536,1.8357838210378197,1.0,0.0042124954995865944,1.4022319731886812,0.46443474583708994,0.034785932721712536,0.28685123494510256,0.2526419320563995
"frozenset({'beef', 'rolls/buns'})",frozenset({'whole milk'}),0.01362480935434672,0.25551601423487547,0.00681240467717336,0.5,1.9568245125348187,1.0,0.003331047696240639,1.488967971530249,0.4957220905061333,0.02596899224806201,0.32839388145315485,0.2633306804615997
"frozenset({'beef', 'whole milk'})",frozenset({'rolls/buns'}),0.02125063548551093,0.18393492628368074,0.00681240467717336,0.32057416267942584,1.7428672691830587,1.0,0.0029036706056645373,1.2011098620190896,0.4354872221067941,0.034341363403382875,0.16743669199503525,0.17880559985823144
"frozenset({'beef', 'root vegetables'})",frozenset({'whole milk'}),0.017386883579054397,0.25551601423487547,0.008032536858159633,0.4619883040935672,1.8080600759093646,1.0,0.0035899096660738476,1.3837691474547424,0.4548290929667197,0.030326295585412666,0.27733610635895023,0.2467124170686698
"frozenset({'beef', 'whole milk'})",frozenset({'root vegetables'}),0.02125063548551093,0.10899847483477376,0.008032536858159633,0.37799043062200954,3.467850639148754,1.0,0.00571625000096922,1.4324562981502482,0.7270880289932067,0.06572379367720466,0.3018984235042182,0.2258422302363779
"frozenset({'beef', 'yogurt'})",frozenset({'whole milk'}),0.011692933401118455,0.25551601423487547,0.006100660904931368,0.5217391304347826,2.041903839166767,1.0,0.0031129291675637337,1.556648333872533,0.5162980109739368,0.023364485981308414,0.3575941474769307,0.2728074880188239
"frozenset({'beef', 'whole milk'})",frozenset({'yogurt'}),0.02125063548551093,0.13950177935943062,0.006100660904931368,0.28708133971291866,2.0579045015135238,1.0,0.003136159442183935,1.207007571234087,0.5252302791052013,0.039447731755424056,0.17150478271021563,0.1654065590692873
"frozenset({'bottled water', 'bottled beer'})",frozenset({'whole milk'}),0.0157600406710727,0.25551601423487547,0.006100660904931368,0.3870967741935484,1.5149609129301822,1.0,0.0020737181284793396,1.2146843978273085,0.34535984848484846,0.023006134969325152,0.17674088694257692,0.20548630989820674
"frozenset({'whole milk', 'bottled beer'})",frozenset({'bottled water'}),0.02043721403152008,0.11052364006100661,0.006100660904931368,0.2985074626865672,2.7008471899929978,1.0,0.0038418656174618883,1.2679769386364375,0.6428845754619058,0.048859934853420196,0.21134212340219344,0.17685262738744184
"frozenset({'bottled beer', 'other vegetables'})",frozenset({'whole milk'}),0.016166751398068124,0.25551601423487547,0.007625826131164209,0.4716981132075472,1.8460608608819045,1.0,0.0034949622508037414,1.4092018301982714,0.4658371227780073,0.028879476318829415,0.2903784407806919,0.2507714601055643
"frozenset({'whole milk', 'bottled beer'})",frozenset({'other vegetables'}),0.02043721403152008,0.1934926283680732,0.007625826131164209,0.373134328358209,1.9284162477157043,1.0,0.0036713758716845233,1.2865712833175973,0.4914843263441977,0.036964021685559394,0.22274030753945856,0.20627289197731782
"frozenset({'rolls/buns', 'bottled water'})",frozenset({'other vegetables'}),0.024199288256227757,0.1934926283680732,0.007320793085917641,0.3025210084033613,1.5634756267194212,1.0,0.002638409196583485,1.1563177978819192,0.36933706135019045,0.03479942000966651,0.13518584438313902,0.17017800288796547
"frozenset({'bottled water', 'other vegetables'})",frozenset({'rolls/buns'}),0.024809354346720894,0.18393492628368074,0.007320793085917641,0.29508196721311475,1.6042737134002119,1.0,0.0027574863230078192,1.1576737092254763,0.3862475237201543,0.03634528016153458,0.13619874751320502,0.16744148111899518
"frozenset({'root vegetables', 'bottled water'})",frozenset({'other vegetables'}),0.015658362989323844,0.1934926283680732,0.007015760040671073,0.44805194805194803,2.315602159270052,1.0,0.003985982229925442,1.4612015909566674,0.5771846542383183,0.03470824949698189,0.31563173337000866,0.2421552436003303
"frozenset({'bottled water', 'other vegetables'})",frozenset({'root vegetables'}),0.024809354346720894,0.10899847483477376,0.007015760040671073,0.2827868852459016,2.5944113958894053,1.0,0.00431157825524303,1.2423106979446583,0.6301907434354973,0.05533279871692061,0.19504838712694766,0.17357627844384632
"frozenset({'bottled water', 'tropical fruit'})",frozenset({'other vegetables'}),0.018505338078291814,0.1934926283680732,0.0062023385866802234,0.3351648351648352,1.7321840009701284,1.0,0.0026216920830717514,1.2130937325372784,0.4306637026117762,0.030138339920948616,0.17566139105473452,0.1836097428582978
"frozenset({'bottled water', 'other vegetables'})",frozenset({'tropical fruit'}),0.024809354346720894,0.10493136756481952,0.0062023385866802234,0.25,2.3825096899224807,1.0,0.0035990591066786004,1.1934248432469072,0.5950370138671671,0.05020576131687243,0.16207542883108034,0.15455426356589147
"frozenset({'bottled water', 'whole milk'})",frozenset({'other vegetables'}),0.03436705643111337,0.1934926283680732,0.010777834265378749,0.3136094674556213,1.6207825078434237,1.0,0.00412806218724873,1.174997808670652,0.3966456140072039,0.04964871194379391,0.14893458300882947,0.18465549568261885
"frozenset({'bottled water', 'other vegetables'})",frozenset({'whole milk'}),0.024809354346720894,0.25551601423487547,0.010777834265378749,0.4344262295081967,1.7001917895794327,1.0,0.004438646926963943,1.316334003816597,0.4223082567580062,0.039984911354205954,0.24031439049619155,0.2383034450366292
"frozenset({'yogurt', 'bottled water'})",frozenset({'other vegetables'}),0.022979156075241484,0.1934926283680732,0.00813421453990849,0.35398230088495575,1.829435590753305,1.0,0.003687917233229838,1.2484292191014756,0.4640467270267458,0.03904343582235237,0.19899343535092534,0.19801059342723878
"frozenset({'bottled water', 'other vegetables'})",frozenset({'yogurt'}),0.024809354346720894,0.13950177935943062,0.00813421453990849,0.3278688524590164,2.3502843760455003,1.0,0.004673265463782301,1.280253450221335,0.5891356480033364,0.05208333333333332,0.21890466311407616,0.19308894517994551
"frozenset({'rolls/buns', 'bottled water'})",frozenset({'soda'}),0.024199288256227757,0.17437722419928825,0.00681240467717336,0.2815126050420168,1.6143886125878923,1.0,0.0025925999634539296,1.1491124014068386,0.3900083825946853,0.03552492046659597,0.1297631121414083,0.1602898302178014
"frozenset({'rolls/buns', 'bottled water'})",frozenset({'whole milk'}),0.024199288256227757,0.25551601423487547,0.008744280630401627,0.36134453781512604,1.414175698134407,1.0,0.002560974947849481,1.1657051882374978,0.300137397587909,0.03227016885553471,0.14215016790655075,0.19778329158961633
"frozenset({'bottled water', 'whole milk'})",frozenset({'rolls/buns'}),0.03436705643111337,0.18393492628368074,0.008744280630401627,0.25443786982248523,1.3833037311797358,1.0,0.002422978639157693,1.0945634718893489,0.2869547543777594,0.04172731683648714,0.08639377643958909,0.15098897360665445
"frozenset({'rolls/buns', 'bottled water'})",frozenset({'yogurt'}),0.024199288256227757,0.13950177935943062,0.0071174377224199285,0.29411764705882354,2.108343337334934,1.0,0.0037415939514443834,1.2190391459074734,0.5387308533916849,0.045454545454545456,0.1796817982776237,0.17256902761104442
"frozenset({'yogurt', 'bottled water'})",frozenset({'rolls/buns'}),0.022979156075241484,0.18393492628368074,0.0071174377224199285,0.30973451327433627,1.683935289139357,1.0,0.0028907683436591915,1.1822481196146677,0.41570551417569834,0.035623409669211195,0.15415386718827523,0.17421496255203822
"frozenset({'root vegetables', 'bottled water'})",frozenset({'whole milk'}),0.015658362989323844,0.25551601423487547,0.007320793085917641,0.4675324675324675,1.8297579857468436,1.0,0.0033198305854427223,1.3981772415588922,0.4606933397605848,0.027745664739884393,0.28478309453452855,0.24809174112795282
"frozenset({'bottled water', 'soda'})",frozenset({'whole milk'}),0.028978139298423997,0.25551601423487547,0.0075241484494153535,0.2596491228070175,1.0161755363338707,1.0,0.00011976979593904345,1.0055826348012344,0.01639309466534589,0.02716593245227606,0.0055516420113380345,0.14454799952527558
"frozenset({'yogurt', 'bottled water'})",frozenset({'soda'}),0.022979156075241484,0.17437722419928825,0.007422470767666497,0.3230088495575221,1.852356871952321,1.0,0.003415429316823676,1.2195473681762146,0.4709697101889353,0.03907922912205568,0.180023649679585,0.18278722361258032
"frozenset({'yogurt', 'soda'})",frozenset({'bottled water'}),0.027351296390442297,0.11052364006100661,0.007422470767666497,0.27137546468401486,2.455361265103299,1.0,0.004399505930207343,1.2207609225693328,0.6093957194286844,0.0568978955572876,0.180838785455794,0.16926638919573328
"frozenset({'bottled water', 'soda'})",frozenset({'yogurt'}),0.028978139298423997,0.13950177935943062,0.007422470767666497,0.25614035087719295,1.8361081274615105,1.0,0.0033799687730109067,1.1568018532196331,0.46895933443304866,0.046085858585858584,0.13554771958846656,0.1546736739808705
"frozenset({'bottled water', 'tropical fruit'})",frozenset({'whole milk'}),0.018505338078291814,0.25551601423487547,0.008032536858159633,0.4340659340659341,1.6987817196730846,1.0,0.003304126630325639,1.3154959748471133,0.41909841106654055,0.030198776758409783,0.2398304372491753,0.23275123205485324
"frozenset({'yogurt', 'bottled water'})",frozenset({'tropical fruit'}),0.022979156075241484,0.10493136756481952,0.0071174377224199285,0.30973451327433627,2.9517819167181174,1.0,0.004706203449959409,1.2967019931432742,0.6767732631610247,0.058922558922558925,0.22881278405692346,0.18878198531933868
"frozenset({'bottled water', 'tropical fruit'})",frozenset({'yogurt'}),0.018505338078291814,0.13950177935943062,0.0071174377224199285,0.38461538461538464,2.7570643642072215,1.0,0.0045359101328503945,1.3983096085409252,0.6493110949963742,0.047169811320754707,0.2848507984984412,0.21781789638932497
"frozenset({'yogurt', 'bottled water'})",frozenset({'whole milk'}),0.022979156075241484,0.25551601423487547,0.009659379766141332,0.42035398230088494,1.645117953015998,1.0,0.003787837395314504,1.2843769525413598,0.40136385296679095,0.0359304084720121,0.22141237584392287,0.22907870225271068
"frozenset({'bottled water', 'whole milk'})",frozenset({'yogurt'}),0.03436705643111337,0.13950177935943062,0.009659379766141332,0.2810650887573965,2.0147778046129696,1.0,0.004865114242655054,1.1969069900268001,0.5215929684166192,0.058823529411764705,0.1645131924765443,0.17515353563234257
"frozenset({'brown bread', 'whole milk'})",frozenset({'other vegetables'}),0.02521606507371632,0.1934926283680732,0.009354346720894764,0.3709677419354839,1.9172189920838065,1.0,0.004475224012681021,1.2821399241328066,0.4907868898553748,0.044681884409907724,0.22005392611390368,0.20965623040021697
"frozenset({'brown bread', 'other vegetables'})",frozenset({'whole milk'}),0.018708693441789527,0.25551601423487547,0.009354346720894764,0.5,1.9568245125348187,1.0,0.0045739759411065496,1.488967971530249,0.4982903326080198,0.03531669865642993,0.32839388145315485,0.2683048149621966
"frozenset({'yogurt', 'brown bread'})",frozenset({'whole milk'}),0.014539908490086425,0.25551601423487547,0.0071174377224199285,0.48951048951048953,1.9157722500340884,1.0,0.0034022582576932188,1.458372739238532,0.4850701609574907,0.027068832173240524,0.31430424260252177,0.25868282135691606
"frozenset({'brown bread', 'whole milk'})",frozenset({'yogurt'}),0.02521606507371632,0.13950177935943062,0.0071174377224199285,0.282258064516129,2.0233294930875574,1.0,0.0035997517761933097,1.198896397296973,0.5188484405966411,0.04516129032258064,0.16589957042610526,0.16663923633969716
"frozenset({'root vegetables', 'butter'})",frozenset({'other vegetables'}),0.012913065582104729,0.1934926283680732,0.0066090493136756485,0.5118110236220472,2.645118979150202,1.0,0.004110466313904901,1.652039293504108,0.6300814554213812,0.033078880407124686,0.3946875210946589,0.27298380923614185
"frozenset({'butter', 'other vegetables'})",frozenset({'root vegetables'}),0.020030503304524657,0.10899847483477376,0.0066090493136756485,0.3299492385786802,3.027099590878097,1.0,0.004425755003309564,1.3297522761935574,0.6833383881111624,0.05398671096345515,0.24798023067685948,0.19529178346844459
"frozenset({'butter', 'whole milk'})",frozenset({'other vegetables'}),0.02755465175394001,0.1934926283680732,0.011489578037620742,0.4169741697416974,2.154987367004516,1.0,0.006157956045983951,1.3833132766598235,0.5511468153066625,0.05482775351770985,0.2770979525226417,0.23817704808682347
"frozenset({'butter', 'other vegetables'})",frozenset({'whole milk'}),0.020030503304524657,0.25551601423487547,0.011489578037620742,0.5736040609137055,2.2448849737709087,1.0,0.0063714636701301,1.7459922047110656,0.5658776928345945,0.04351174432036965,0.4272597567722335,0.30928511839955075
"frozenset({'yogurt', 'butter'})",frozenset({'other vegetables'}),0.014641586171835282,0.1934926283680732,0.006405693950177936,0.4375,2.261068050446663,1.0,0.003572654958311892,1.4337908829012032,0.5660185444521426,0.031754032258064516,0.3025482223903177,0.2353028113504992
"frozenset({'butter', 'other vegetables'})",frozenset({'yogurt'}),0.020030503304524657,0.13950177935943062,0.006405693950177936,0.3197969543147208,2.292422044960116,1.0,0.0036114030977317914,1.2650608169118818,0.5753037744114731,0.041832669322709154,0.20952416940627192,0.1828576608308298
"frozenset({'rolls/buns', 'butter'})",frozenset({'whole milk'}),0.013421453990849009,0.25551601423487547,0.0066090493136756485,0.49242424242424243,1.9271756562842912,1.0,0.003179652884697147,1.4667445689700962,0.48765092477346417,0.025193798449612406,0.31821803117214204,0.25914487091367316
"frozenset({'root vegetables', 'butter'})",frozenset({'whole milk'}),0.012913065582104729,0.25551601423487547,0.008235892221657347,0.6377952755905512,2.4961068585089814,1.0,0.0049363971725643946,2.05542317809067,0.6072171608499036,0.031652989449003514,0.5134821818400807,0.33501383357720954
"frozenset({'butter', 'whole milk'})",frozenset({'root vegetables'}),0.02755465175394001,0.10899847483477376,0.008235892221657347,0.2988929889298893,2.7421758825797213,1.0,0.0052324772058745615,1.2708495437882963,0.6533283248395475,0.0641838351822504,0.21312479129584175,0.1872263452112133
"frozenset({'butter', 'tropical fruit'})",frozenset({'whole milk'}),0.0099644128113879,0.25551601423487547,0.0062023385866802234,0.6224489795918368,2.4360468421351826,1.0,0.003656271540923457,1.971876502837357,0.5954319925516492,0.02392156862745098,0.4928688492605455,0.3233613779773748
"frozenset({'butter', 'whipped/sour cream'})",frozenset({'whole milk'}),0.010167768174885612,0.25551601423487547,0.006710726995424504,0.66,2.5830083565459607,1.0,0.004112699397713518,2.189658781662131,0.6191498964996653,0.025912838633686687,0.5433078393881453,0.3431317150815758
"frozenset({'yogurt', 'butter'})",frozenset({'whole milk'}),0.014641586171835282,0.25551601423487547,0.009354346720894764,0.6388888888888888,2.500386877127824,1.0,0.005613186980190943,2.0616479605803444,0.608978299004455,0.03586744639376217,0.5149511366050562,0.337749259406641
"frozenset({'butter', 'whole milk'})",frozenset({'yogurt'}),0.02755465175394001,0.13950177935943062,0.009354346720894764,0.33948339483394835,2.433541682355599,1.0,0.005510423771590676,1.3027654625340466,0.6057680068372338,0.05931656995486783,0.23240212551008885,0.20326939420997708
"frozenset({'chicken', 'whole milk'})",frozenset({'other vegetables'}),0.01759023894255211,0.1934926283680732,0.008439247585155059,0.4797687861271676,2.4795197118027814,1.0,0.005035666018538214,1.5502863921369257,0.6073800480331593,0.04164576016056196,0.35495789354017826,0.26169206516027327
"frozenset({'chicken', 'other vegetables'})",frozenset({'whole milk'}),0.017895271987798677,0.25551601423487547,0.008439247585155059,0.4715909090909091,1.8456413015953406,1.0,0.0038667190131837234,1.4089159300501284,0.4665316198014961,0.0318495778971604,0.29023444289935685,0.25230958108743623
"frozenset({'root vegetables', 'citrus fruit'})",frozenset({'other vegetables'}),0.017691916624300967,0.1934926283680732,0.010371123538383325,0.5862068965517241,3.0296084222733612,1.0,0.006947868089878522,1.9490594814438227,0.6819900509629376,0.051645569620253164,0.4869320256664405,0.3199032380814322
"frozenset({'citrus fruit', 'other vegetables'})",frozenset({'root vegetables'}),0.02887646161667514,0.10899847483477376,0.010371123538383325,0.3591549295774648,3.295045459323103,1.0,0.007223633263540849,1.3903540282798035,0.7172249697701297,0.08133971291866028,0.28075872787793754,0.22715209165440406
"frozenset({'tropical fruit', 'citrus fruit'})",frozenset({'other vegetables'}),0.0199288256227758,0.1934926283680732,0.009049313675648195,0.45408163265306123,2.3467645071691314,1.0,0.005193232825608302,1.477340605979978,0.5855507413119222,0.04427860696517413,0.32310802535840355,0.2504249466470771
